,HINDALCO,HEROHONDA,M&M,MARUTI,TATAMOTORS,AXISBANK,HDFCBANK,ICICIBANK,PNB,SBIN,ACC,AMBUJACEM,GRASIM,ITC,HCLTECH,INFOSYSTCH,TCS,WIPRO,DLF,UNITECH,HINDUNILVR,JPASSOCIAT,ABB,BHEL,SIEMENS,SUZLON,LT,RELCAPITAL,HDFC,IDFC,GAIL,STER,ONGC,CIPLA,SUNPHARMA,NTPC,POWERGRID,RELINFRA,RPOWER,TATAPOWER,BPCL,RELIANCE,JINDALSTEL,SAIL,TATASTEEL,BHARTIARTL,IDEA,RCOM
2011-03-18,196.800003,1473.5,315.549988,1156.199951,221.118286,253.839996,214.929993,182.281815,217.809998,259.024994,1021.099976,132.449997,377.229736,111.966667,112.574997,367.637512,541.375,164.96254,219.949997,37.049999,269,82.300003,749.400024,256.200012,869.150024,45.349998,673.866638,504.307373,620.299988,70.07431,125.971939,46.849998,180.100006,293.049988,217.350006,145.208328,73.462517,627.700012,121.349998,118.547531,93.141663,491.83786,649.799988,156.550003,568.926697,292.577545,36.570072,104.599998
2011-03-21,190.699997,1434.25,320.549988,1128.199951,221.860321,255.869995,215.445007,182.472733,217.190002,258.26001,1021.799988,128.899994,377.214233,111.933334,112.737503,365.287506,535.400024,162.71254,221.699997,36.099998,266.149994,83,742.349976,256.019989,869.650024,45.950001,669.466675,501.375092,626.450012,70.00106,126.689125,46.299999,179.96666,287.75,222.25,144.125,73.050018,624.150024,118.550003,118.711586,93.974998,490.500549,662.299988,159.850006,573.023438,290.970734,36.811256,102.900002
2011-03-22,191.850006,1441.400024,327.049988,1171.949951,224.808701,259.179993,215.160004,182.572723,218.509995,262.054993,1023.650024,131.25,379.847839,113.366669,113.012497,367.881256,534.75,162.90004,228.050003,36.450001,267.700012,84.800003,745.950012,259.606659,877.900024,45.5,675.977783,501.812744,637.799988,70.757965,127.575066,46.599998,181,291.600006,225.300003,145.291672,73.01252,626.049988,119.199997,119.855133,94.283333,495.131653,661.299988,162,576.215149,299.877045,37.414227,103.699997
2011-03-23,196.350006,1450.349976,323.049988,1175.949951,224.96701,263.079987,216.419998,189.254547,222.070007,264.265015,1036.800049,132.850006,381.110382,114.633331,113.612503,374.168762,532.174988,163.725037,234.649994,36.950001,269.649994,87.75,748.700012,265.906677,875.299988,45.799999,680.288879,499.799561,640.200012,72.540344,131.203186,46.849998,181.766663,303.950012,228.125,145.916672,73.087517,636.849976,122.449997,121.191681,95.383331,501.867798,656.849976,163.350006,581.550415,303.549774,37.173038,104.75
2011-03-24,204.800003,1475.599976,332.75,1167.150024,229.003708,263.890015,219.279999,191.472733,224.639999,265.075012,1033.400024,136.25,377.183258,115.333336,115.099998,375.350006,546.700012,164.86879,234.199997,40.549999,269.100006,89.400002,777.049988,273.106659,876.650024,45.549999,688.777771,500.412262,644.099976,75.29937,129.136002,47.25,181.96666,305.950012,227.550003,146.583328,73.462517,636.349976,122.699997,122.808083,96.208336,500.406647,660.299988,164.850006,580.931152,305.982941,37.384079,104.75
2011-03-25,206.649994,1491.25,336.725006,1182.300049,234.257355,272.98999,226.505005,198.381821,228.580002,271.084991,1037.800049,138.149994,384.053802,118.300003,117.8125,395.381256,559.825012,170.96254,249.100006,40.299999,271.299988,90.400002,783.849976,278.793335,875.200012,45.5,710.400024,510.215698,663.700012,76.007431,128.981308,50.549999,183.933334,307.600006,229,152.416672,73.612518,651.599976,124.650002,125.900963,98.73333,508.480103,666.150024,167.899994,586.361755,311.905182,38.710609,106.949997
2011-03-28,205.699997,1500.75,338.975006,1201.699951,242.202133,276.850006,229.675003,200.145447,230.350006,274.924988,1041.800049,138.399994,383.124298,119.133331,119.212502,392.443756,559.950012,173.21254,246.899994,39.25,276.700012,88.449997,791.349976,279.466675,876.049988,44.099998,728.155579,513.366821,667.900024,77.86306,126.773499,59.5,186.133331,308.100006,221.375,154.333328,74.32502,662.450012,124,125.698311,98.099998,508.034332,669.549988,169.149994,584.40863,319.342438,39.705509,105.300003
2011-03-29,207.899994,1544.599976,343.174988,1237.949951,245.259354,284.429993,230.514999,199.909088,234.240005,276.790009,1042.349976,138.600006,378.019806,119.5,120,396.668762,569.349976,173.812546,253.100006,39,277.700012,88.5,814.799988,275.813324,876.349976,44.099998,731.955566,509.602966,683.049988,76.64225,127.645378,57.700001,189.233337,314,221.350006,157.041672,74.850021,673.549988,124.050003,128.443787,102.074997,506.573181,679.700012,169.350006,583.932312,331.095123,40.127586,109.699997
2011-03-30,205.25,1557.550049,354.975006,1269,247.149078,285.290009,234.149994,201.654541,243.509995,285.609985,1078.650024,150.25,380.738586,118.400002,119.074997,396.362488,575.974976,177.318787,263.5,41,278.049988,92.25,812.299988,274.82666,876.099976,44.200001,736.288879,507.721069,698.450012,76.105095,129.136002,59.599998,188.266663,327.850006,222.425003,157.375,75.750015,676.299988,124.650002,127.840645,102.258331,511.402405,688.75,167.050003,586.695251,329.993317,39.735657,109.800003
2011-03-31,209.149994,1589.449951,350.174988,1262.150024,247.020462,280.769989,234.585007,202.94545,242.539993,276.529999,1074.550049,147.399994,380.614655,121.400002,119.487503,405.162506,591.950012,180.075043,268.549988,40.400002,287.100006,92.800003,796.799988,275.019989,881.049988,44.599998,734.177795,510.434509,701.200012,75.494698,130.500061,58.549999,194.199997,321.649994,221.25,160.916672,76.425018,689.950012,130.399994,128.844269,101.974998,519.624451,697.299988,169.600006,592.840393,328.156952,40.670261,107.650002
2011-04-01,214.25,1602.75,355.524994,1271.099976,245.724365,281.549988,233.375,200.527267,235.899994,271.954987,1091.849976,146.800003,392.078491,121.666664,116.787498,402.268738,590.075012,178.518799,271.950012,41.950001,283.950012,95.449997,785.200012,283.693329,883.25,48.650002,732.022217,537.656555,708.200012,78.180473,130.373505,59.849998,195.366669,319.850006,222.649994,157.375,78.63752,695.25,133.300003,127.126534,100.98333,513.334106,700.700012,169.949997,596.984802,326.22876,40.911446,111.699997
2011-04-04,215.899994,1617.900024,372,1300.349976,248.17804,286.420013,240.080002,203.490906,238.860001,276.329987,1116,148.449997,400.366547,123.23333,121.300003,410.393738,606.599976,180.375046,272.450012,41.25,279.649994,98.5,791.049988,289.833344,891.349976,49.700001,750.799988,544.746521,705.549988,80.109344,128.559433,63,198.600006,316.149994,225,157.916672,79.425018,693,134,129.080688,99.699997,520.392212,712.200012,171.5,601.319702,329.947388,40.730556,109
2011-04-05,215.449997,1643.25,366.725006,1310.849976,253.352539,284.950012,239.574997,202.045456,239.589996,279.625,1123.349976,151.899994,396.509094,122.800003,121.699997,410.40625,619.924988,180.375046,268.799988,42.650002,275.350006,97.900002,788.900024,294.746674,890.349976,49.099998,741.111084,547.766296,698.349976,79.621025,129.881317,63.150002,197.666672,321.200012,224.675003,156.708328,78.900017,685.450012,133.75,126.856331,99.216667,518.906311,713.75,175.5,605.178284,330.773773,42.298275,112.25
2011-04-06,212.399994,1682.300049,363.325012,1297.5,256.983582,285.790009,237.595001,200.090912,239.639999,279.734985,1129.349976,150.550003,394.828278,121.966667,122.925003,409.393738,610.924988,174.731293,270.850006,45.349998,277.200012,98.599998,802.25,293.100006,891.150024,52.900002,735.799988,551.530151,698.900024,80.426758,133.593811,66.300003,198.733337,319.950012,221.949997,159.833328,78.787521,694.450012,136.550003,125.746559,100.5,517.519409,713.75,172.600006,604.416138,324.392426,40.24818,110.900002
2011-04-07,216.050003,1694.849976,366.649994,1278.25,255.440155,289.149994,235.475006,200.727264,239.889999,281.290009,1128.849976,151.449997,390.71524,121.699997,124.462502,405.737488,599.599976,177.168793,269.799988,47.75,276,98.150002,805.700012,292.686676,895.299988,53.450001,742,546.628418,715.700012,79.694267,133.073502,67.150002,194.399994,320.450012,220.625,155.125,78.712517,693.450012,135.649994,127.36779,102.300003,516.058289,708.599976,173.949997,608.179443,327.789673,40.006992,110.75
2011-04-08,209,1663.449951,364.649994,1253.849976,247.999954,289.940002,235.240005,199.690903,237.740005,277.825012,1120.849976,149.350006,393.131927,122.5,121.1875,403.412506,598,174.581299,259.299988,46.5,277.049988,94.349998,804.5,293.526672,891.950012,55.150002,745.977783,530.522766,710.650024,78.00956,132.511002,64.150002,191.633331,318.049988,220.824997,153.125,78.675018,678.400024,131.449997,127.097588,100.349998,507.142792,700.349976,170.399994,600.081177,332.288757,39.615063,109.400002
2011-04-11,207.399994,1638.300049,355,1237.599976,241.321579,281.970001,229.604996,200.109085,237.779999,278.420013,1097.099976,149,392.52002,123.333336,122.824997,405.200012,589.200012,172.500046,250.399994,44.849998,273.649994,91.75,801,292.940002,840.349976,54.400002,741.377747,532.929871,690.150024,74.908707,130.55632,62.549999,188.600006,319.450012,225.199997,153.166672,78.187515,680.400024,130.100006,127.189262,97.916664,497.930115,679.349976,167.550003,595.412781,332.793762,39.373875,107.050003
2011-04-13,209.649994,1735.150024,364.5,1278.150024,247.1194,287.660004,236.895004,204.881821,239.410004,281.899994,1117,152.899994,395.966888,126.73333,124.324997,413.274994,605.049988,177.15004,251.25,45.349998,281.600006,98.199997,807.400024,297.519989,890.400024,56.200001,763.466675,537.831604,718,77.814224,133.621948,68.550003,192.666672,324.25,223.524994,156.5,78.937515,696.450012,132.699997,126.446198,100.199997,506.102661,681.049988,171.5,606.321594,337.384644,40.24818,109.050003
2011-04-15,210.199997,1831.75,362.225006,1257.199951,244.546982,285.980011,236.309998,200.309097,238.320007,280.815002,1113.400024,150.600006,390.684235,127.666664,120.675003,373.6875,595.700012,168.675049,244.850006,44.200001,275.049988,99.5,818.700012,297.053345,854.349976,54.150002,767.844421,532.492249,706.700012,76.7155,131.990692,67.75,190.699997,321.649994,219.875,154.5,78.787521,689.099976,131.300003,126.069839,99.900002,505.681641,672,169.800003,600.795715,341.929626,40.24818,107.5
2011-04-18,203.649994,1863.849976,361.075012,1262.349976,238.610657,277.959991,231.179993,197.109085,237.770004,275.154999,1098.199951,150,382.798981,126.800003,115.762497,363.262512,572.299988,167.02504,233.550003,42.849998,281.149994,96,824.150024,290.880005,835.400024,53.799999,745.844421,518.268494,692.099976,75.323784,130.45787,65.099998,191.600006,316.600006,217.324997,154.416672,78.150017,672,127.199997,125.75621,98.191666,499.837036,666.25,167.800003,583.170105,338.1651,40.157738,105.550003
2011-04-19,205,1766.849976,363,1254.699951,237.710312,281.869995,234.75,198.190903,236.820007,273.334991,1101.550049,150.550003,371.87735,125,119.137497,360.918762,582.349976,168.581299,236.600006,42.849998,277.049988,97,816,284.320007,830.400024,54.299999,757.400024,525.270935,694.599976,77.277077,132.918823,66.099998,193.03334,317.799988,220.824997,153.166672,77.587517,676.099976,128.25,125.452232,100.849998,501.075317,661.549988,169.649994,580.597717,345.648254,40.851151,107.849998
2011-04-20,214.350006,1742.599976,381.625,1265,247.693237,289.600006,237.195007,202.245453,241.240005,279.515015,1106.949951,154.399994,374.379272,127.066666,130.712494,363.412506,609.349976,173.86879,242.899994,40.450001,284.100006,100.849998,832.650024,286.853333,855.549988,57.400002,758.288879,526.977783,715,77.447983,134.662567,68,196.800003,322.049988,222.949997,155.791672,78.187515,684.150024,128.800003,128.0047,102.941666,508.133392,676.75,174.199997,594.984009,349.412781,41.182785,105.800003
2011-04-21,220.800003,1787.199951,382.325012,1307,246.110214,289.51001,241.065002,203.363632,240.25,286.11499,1112.5,152.399994,375.332001,126.766663,129.75,363.75,596.049988,173.68129,247.25,41.299999,288.75,101.75,826.549988,274.619995,836.099976,57.75,758.777771,533.586365,732.200012,76.398094,133.340698,68.150002,202.800003,321.5,223.149994,155.916672,78.45002,695.849976,130.949997,128.429306,103.291664,515.414368,695.200012,172.649994,600.271729,345.4646,40.700409,106.349998
2011-04-25,219.199997,1773.599976,383.924988,1326.449951,245.872772,275.459991,239.100006,202.300003,243,291.880005,1112.550049,155.600006,381.730072,126.833336,128.774994,367.662506,598.924988,174.825043,241.699997,40.700001,288.649994,100.699997,827.200012,276.566681,836.049988,55.200001,765.911133,525.008362,731.049988,75.958603,134.845383,67,202.266663,319.75,223,155.458328,78.412521,693.400024,129.800003,128.414825,103.074997,499.936096,689.099976,169.649994,597.080078,344.730072,41.152634,104.650002
2011-04-26,223,1771.349976,378.325012,1302.599976,249.582977,271.269989,235.985001,203.899994,244.369995,293.375,1124.449951,157.800003,387.678864,127.766663,129.125,367.793762,594.5,174.262543,238.699997,41.299999,283.600006,99.800003,835.900024,276,866.049988,54.849998,761.488892,516.430359,722.849976,75.934181,135.759445,66.699997,202.566666,317.700012,223.550003,155.125,78.225021,684.150024,129.949997,127.744148,105,495.874603,695.150024,166.949997,597.746948,350.376862,41.363674,106.300003
2011-04-27,220.050003,1742.400024,385.200012,1316.800049,247.248016,268.769989,235.324997,201.245453,244.229996,291.045013,1110.099976,150.949997,382.946167,129.100006,129.012497,369.143738,590.299988,169.162537,234.850006,40.450001,283.5,97,853.25,268.73999,857.299988,54.349998,749.93335,509.427917,722.099976,74.298302,133.846939,65,207.600006,319.350006,221.274994,154.541672,78.26252,667.150024,129.100006,126.726051,105.241669,488.420258,693.099976,167.199997,590.744324,353.636414,41.725456,105.150002
2011-04-28,219.050003,1695.449951,385.125,1301.25,243.844528,266.73999,233.774994,203.181824,240.320007,285.575012,1104.5,150.899994,379.026764,127.900002,128.074997,366.143738,579.325012,167.475037,228.100006,37.25,279.299988,95.300003,875.099976,265.386658,858.299988,55.650002,737.844421,500.674866,717.349976,72.735672,133.664124,63.5,211.833328,308.899994,225.175003,153.083328,78.037521,658.099976,128.75,126.296623,105.775002,481.634583,678.700012,161.850006,584.456299,355.105469,40.881298,99.599998
2011-04-29,216.050003,1710,378.200012,1317.650024,244.744873,257.320007,229.554993,202.627274,237.020004,280.459991,1112.800049,158.199997,379.925293,128.233337,130.300003,363.28125,582.825012,168.862549,222.800003,36.950001,285.200012,92.599998,854.900024,266.746674,866.650024,53.150002,709.133362,492.62204,706.799988,70.953293,133.720383,61.400002,205.199997,309.5,232.875,151.916672,78.412521,660,130.699997,125.876839,104.925003,487.256287,654.75,159.300003,587.362122,348.953674,41.544563,100
2011-05-02,213.350006,1689.25,370.825012,1291.599976,242.469269,255.289993,229.014999,199.690903,230.449997,269.269989,1100.300049,153.199997,382.73703,127.433334,130.125,365.318756,579.224976,167.850037,226.300003,38.150002,281.049988,92.5,858.650024,268.119995,865.299988,53.049999,713.200012,487.807861,699.400024,68.389603,129.642258,59.400002,202.266663,314.899994,232.649994,150.875,79.800018,662.450012,127.550003,129.225449,105.566666,477.84549,646,158.850006,585.599548,352.305054,41.393822,99.199997
2011-05-03,206.350006,1656.699951,354.049988,1273.800049,230.151398,246.080002,223.565002,194.145447,218.300003,258.369995,1080,149.699997,380.041473,124.566666,128.75,363.881256,569.224976,163.74379,220.75,36.150002,272.649994,84.900002,849.299988,268.58667,864.549988,50.049999,683.288879,470.608124,684.349976,66.167732,125.367249,58.650002,195.96666,310.299988,224.125,148.625,78.000015,656.5,123.550003,128.163925,104.891663,467.518402,633.650024,156.300003,574.738403,343.81189,41.152634,96.800003
2011-05-04,205.449997,1598.699951,351.975006,1244.599976,229.39946,247.119995,226.145004,192.300003,223.380005,261.579987,1023.299988,141.949997,365.332123,124.533333,124.662498,358.71875,568.525024,163.875046,218.899994,36.450001,275.100006,85.849998,875.299988,270.166656,868.450012,50.400002,685.288879,463.649414,662.5,65.874741,125.620377,58.849998,206.433334,309.200012,221.699997,148.791672,78.225021,642.549988,124.25,125.360558,109.083336,469.375793,621.799988,156.149994,561.876404,339.49646,40.790855,94.349998
2011-05-05,201.949997,1697.449951,346.25,1253.849976,225.016479,241.970001,222.044998,187.27272,213.289993,260.23999,979.150024,136.699997,356.796234,121.666664,124.112503,356.0625,557.5,162.187546,215.199997,35.25,267.549988,84.449997,869.700012,266.706665,845.900024,48.900002,681.133362,454.371185,655.049988,65.899155,126.562561,57.349998,206.633331,303.649994,219,144.958328,76.38752,616.650024,118.550003,118.817741,107.224998,470.514984,621.900024,153.850006,555.493103,328.616028,39.554768,89.050003
2011-05-06,201.699997,1765.550049,357.200012,1273.5,237.443192,251.639999,229.725006,197.05455,219.979996,264.98999,989.700012,140.25,361.474701,122.400002,125.087502,361.625,574.474976,165.918793,219.5,36.049999,275.899994,86.550003,891.099976,274.820007,857.599976,48.5,687.155579,461.767517,664.799988,66.973465,126.576622,59.349998,203.5,305.549988,220.524994,145.666672,77.32502,605.400024,117.599998,118.571655,111.008331,473.041046,630.25,154.75,566.401917,322.234711,38.740761,89.699997
2011-05-09,202.600006,1742.800049,355.125,1245.5,232.872208,247.550003,227.884995,196.909088,215.710007,262.325012,999.900024,139.399994,361.164886,122.966667,124.849998,363.568756,567.775024,163.55629,218.899994,35.049999,284.75,84.800003,874.150024,273.619995,855.200012,48.900002,689.266663,454.546265,664.549988,66.338646,128.418808,58.799999,202.800003,303,220.100006,144,77.025017,598.25,116.650002,121.331604,109.166664,475.146088,638.150024,154.649994,566.973572,335.318756,39.343727,89.300003
2011-05-10,203.199997,1713.900024,349.799988,1241.800049,234.732254,245.740005,224.639999,195.672729,217.509995,262.700012,990.849976,137.149994,365.525787,123.73333,125.775002,360.006256,569.950012,163.612534,221.949997,35.849998,297.25,86.550003,864.849976,271.453339,854.549988,50.099998,685.311096,454.633789,661.099976,65.850319,129.965683,57.950001,202.866669,304.75,215.350006,150.458328,76.76252,595.299988,115.650002,120.313515,108.591667,470.911224,632.75,155.75,560.59021,336.007385,39.615063,90.599998
2011-05-11,204.850006,1776.150024,349.049988,1222.849976,239.758347,245.649994,226.104996,195.763641,215.990005,267.5,988.400024,136.350006,365.727173,124.23333,126.337502,363.256256,570.125,164.68129,227.199997,36.400002,300.200012,86.900002,891.75,274.519989,858.799988,51.599998,676.733337,456.865814,666.099976,65.044586,129.642258,62,200.199997,304.5,215.100006,147.291672,78.112518,606.549988,116.199997,118.180824,109.816666,473.239166,642.299988,156.449997,566.116089,336.236908,39.946697,91.599998
2011-05-12,195.149994,1750.199951,344.625,1219.199951,234.880676,241.130005,224.020004,191.300003,214.610001,264.144989,986.099976,133.050003,357.276459,122.533333,126.224998,360.15625,555.875,162.487534,227.75,36.150002,301.399994,85,862.200012,269.366669,864.5,51,667.222229,451.395142,647.200012,63.408707,129.417252,59,201.300003,303.850006,215.425003,145.416672,76.050018,604.450012,115.25,118.026421,110.099998,468.310883,626.5,152.800003,557.065125,335.777832,39.705509,91.349998
